term_str,x,y,n,max_pos,logn
eternal,-13.612767,-42.102276,79.0,JJ,4.3694478524670215
evening,-39.40515,-35.99804,398.0,NN,5.986452005284438
evidently,13.013934,5.6584573,67.0,RB,4.204692619390966
evil,23.601622,-10.809053,226.0,JJ,5.420534999272286
exactly,29.906755,27.503193,89.0,RB,4.48863636973214
excellent,13.729028,-21.378351,76.0,JJ,4.330733340286331
exclaimed,31.263456,33.893127,248.0,VBD,5.5134287461649825
existence,14.40584,-28.373194,79.0,NN,4.3694478524670215
expect,52.172153,5.08659,169.0,VB,5.1298987149230735
expected,24.962502,38.96019,214.0,VBN,5.365976015021851
explained,26.793568,35.847103,111.0,VBD,4.709530201312334
expression,-25.442165,-26.801682,120.0,NN,4.787491742782046
eye,-26.64066,-26.838598,609.0,NN,6.411818267709897
eyed,-25.434978,-33.74771,174.0,VBN,5.159055299214529
eyes,-31.80019,-26.809376,2774.0,NNS,7.928045600874777
face,-28.206778,-26.632975,2202.0,NN,7.697121317282625
faces,-17.345308,-28.928564,303.0,VBZ,5.713732805509369
fact,17.714334,1.1818826,136.0,NN,4.912654885736052
faded,-13.097763,38.989193,120.0,VBD,4.787491742782046
faint,-10.324781,-5.588921,168.0,NN,5.123963979403259
fair,-23.949116,1.3433958,520.0,JJ,6.253828811575473
fairy,7.9371305,-17.966438,68.0,NN,4.219507705176107
faithful,-6.8430967,-47.03421,93.0,JJ,4.532599493153256
fall,65.10221,-5.1675787,557.0,VB,6.322565239927284
fallen,-5.6404495,39.53617,286.0,VBN,5.655991810819852
falling,-39.13711,3.3626027,253.0,VBG,5.53338948872752
falls,-17.64824,45.908646,135.0,VBZ,4.90527477843843
fame,2.6805422,-39.84163,144.0,NN,4.969813299576001
family,12.93231,-29.68384,202.0,NN,5.308267697401205
fancy,44.387325,-2.1687593,129.0,NN,4.859812404361672
far,15.241303,13.763117,1353.0,RB,7.210079628170788
farewell,6.1540647,2.5593681,83.0,NN,4.418840607796598
fast,-14.619449,33.22995,388.0,RB,5.961005339623274
fat,-13.183917,-11.781329,322.0,JJ,5.7745515455444085
fatal,-18.115873,-16.870779,76.0,JJ,4.330733340286331
fate,22.15584,-30.749664,324.0,NN,5.780743515792329
father,23.705282,-38.774677,2030.0,NN,7.615791072035833
fathers,5.403567,-41.313637,607.0,NN,6.408528791059498
fault,23.287966,-25.754444,119.0,NN,4.77912349311153
favour,12.422522,-24.667341,65.0,NN,4.174387269895637
fear,41.05029,-7.6393566,915.0,NN,6.818924065275521
feared,24.117796,39.332302,203.0,VBD,5.313205979041787
fears,9.547257,-38.097363,120.0,NNS,4.787491742782046
feast,-12.073897,4.8472557,247.0,NN,5.5093883366279774
features,-29.565817,-28.40163,115.0,NNS,4.74493212836325
feeble,-7.4092364,-46.933075,87.0,JJ,4.465908118654584
feel,52.019035,12.366212,674.0,VB,6.513230110912307
feeling,18.034225,-17.954605,284.0,NN,5.648974238161206
feelings,13.939878,-41.90803,136.0,NNS,4.912654885736052
feet,-30.302057,-25.591043,1109.0,NNS,7.011213987350367
fell,-9.892188,52.83361,950.0,VBD,6.856461984594587
fellow,35.797855,-27.753315,239.0,NN,5.476463551931511
felt,22.718708,41.322136,1162.0,VBD,7.057897937411856
fetch,57.74756,-3.507891,132.0,VB,4.882801922586371
field,-50.947838,-3.4886014,397.0,NN,5.983936280687191
fields,-52.2326,-0.15594244,278.0,NNS,5.627621113690637
fierce,-46.58055,-17.351038,335.0,JJ,5.814130531825066
fight,-1.0129277,-43.50988,643.0,NN,6.466144724237619
fighting,-6.5880623,-0.50244236,270.0,VBG,5.598421958998375
figure,-42.906406,7.2019305,158.0,NN,5.062595033026967
filled,-35.020893,-1.8836329,365.0,VBD,5.8998973535824915
finding,4.169223,-11.145154,105.0,VBG,4.653960350157523
fine,-22.002108,2.0416963,338.0,JJ,5.823045895483019
finger,-31.201717,-22.644957,235.0,NN,5.459585514144159
fingers,-32.008595,-20.720732,683.0,NNS,6.52649485957079
finished,15.015203,42.564342,169.0,VBN,5.1298987149230735
fires,-40.62857,-7.9923153,209.0,NNS,5.342334251964811
firm,-29.859262,-1.6903052,72.0,NN,4.276666119016055
fit,46.6519,-12.147667,224.0,NN,5.4116460518550396
fixd,-19.519701,-16.80291,77.0,NNP,4.343805421853684
fixed,-16.960806,40.32828,128.0,VBN,4.852030263919617
flame,-24.975302,-10.501158,192.0,NN,5.2574953720277815
flames,-47.131493,-2.862827,307.0,NNS,5.726847747587197
fled,-4.9873385,43.035908,188.0,VBD,5.236441962829949
fleet,-38.960125,-14.418948,159.0,NN,5.0689042022202315
flesh,-38.574432,-9.658161,251.0,NN,5.5254529391317835
flew,-8.935977,50.75509,296.0,VBD,5.69035945432406
flies,-17.245768,46.903984,206.0,NN,5.327876168789581
flight,-22.84516,-17.467823,193.0,NN,5.262690188904886
flood,-40.572815,-3.7608762,86.0,NN,4.454347296253507
floor,-47.442307,17.158438,441.0,NN,6.089044875446846
flow,-23.61354,-15.974722,83.0,NN,4.418840607796598
flowers,-47.132732,-6.842037,206.0,NNS,5.327876168789581
flung,-10.225547,48.888947,176.0,VBD,5.170483995038151
fly,64.44428,-3.6885204,330.0,VB,5.799092654460526
flying,-30.158838,11.202652,188.0,VBG,5.236441962829949
foe,-24.557444,-20.068363,232.0,NN,5.44673737166631
foes,-9.669477,-32.88759,125.0,NNS,4.8283137373023015
folk,2.3825777,-47.032543,232.0,NN,5.44673737166631
follow,60.534355,-0.92910117,283.0,VB,5.645446897643238
followed,4.854377,42.556038,506.0,VBD,6.226536669287466
following,-37.58964,5.3796096,155.0,VBG,5.043425116919247
fond,19.315252,3.504736,152.0,NN,5.0238805208462765
food,6.9783745,-21.532398,332.0,NN,5.805134968916488
fool,28.517912,-25.016094,388.0,NN,5.961005339623274
foot,-35.13148,11.476064,497.0,NN,6.208590026096629
force,12.255605,-36.378807,351.0,NN,5.860786223465865
forced,21.307165,31.743856,167.0,VBN,5.117993812416755
forehead,-31.707289,-16.385553,107.0,NN,4.672828834461906
forget,53.91414,6.620823,253.0,VB,5.53338948872752
forgive,53.99957,5.4913015,151.0,JJ,5.017279836814924
forgot,26.913605,36.684147,103.0,VBD,4.634728988229636
forgotten,20.589842,47.572002,296.0,VBN,5.69035945432406
form,36.271748,-26.184444,217.0,NN,5.37989735354046
formed,-1.7770435,-8.648549,98.0,VBN,4.584967478670572
forth,-36.638893,34.320328,317.0,NN,5.75890177387728
fortune,19.139551,-33.15886,120.0,NN,4.787491742782046
forward,-31.273844,35.141125,469.0,RB,6.150602768446279
frame,-30.40158,-15.007328,85.0,NN,4.442651256490317
free,51.822754,-3.2869987,481.0,JJ,6.175867270105761
fresh,-30.812325,-0.202815,201.0,JJ,5.303304908059076
friend,23.045567,-37.720318,623.0,NN,6.434546518787453
friendly,2.1849167,1.9936621,78.0,JJ,4.356708826689592
friends,16.931904,-41.719707,524.0,NNS,6.261491684321042
frightened,21.670725,21.032907,212.0,VBN,5.356586274672012
frodo,9.152653,19.740458,1028.0,NNP,6.93537044601511
funeral,-22.136831,9.788553,69.0,JJ,4.23410650459726
furious,2.9166214,20.445196,112.0,JJ,4.718498871295094
fury,-23.231672,-22.23159,251.0,NN,5.5254529391317835
future,5.0515223,-35.724037,125.0,NN,4.8283137373023015
gain,55.691944,-5.0905275,75.0,VB,4.31748811353631
game,-2.8545556,-14.257067,175.0,NN,5.1647859739235145
garden,-42.242928,14.223721,222.0,NN,5.402677381872279
gate,-44.04349,19.754118,538.0,NN,6.2878585601617845
gates,-52.66111,3.419446,318.0,NNS,5.762051382780177
gathered,-3.4220958,46.47126,168.0,VBD,5.123963979403259
gathering,-28.64534,10.576232,88.0,VBG,4.477336814478207
gave,4.019612,32.319427,1507.0,VBD,7.317876198626496
gay,10.25342,10.119417,65.0,NN,4.174387269895637
gaze,-31.802776,-19.535002,97.0,NN,4.574710978503383
gazed,0.3752003,51.963703,123.0,VBD,4.812184355372417
general,-13.939282,-14.226438,118.0,JJ,4.770684624465665
generally,9.216632,6.7643404,63.0,RB,4.143134726391533
generous,-9.790002,-45.354877,139.0,JJ,4.9344739331306915
gentle,-8.849954,-16.439142,204.0,JJ,5.318119993844216
gentleman,37.717052,-30.149902,477.0,NN,6.1675164908883415
gentlemen,-6.7461147,-26.207077,100.0,NNS,4.605170185988092
gently,-12.041488,30.814537,177.0,RB,5.176149732573829
getting,18.29464,26.114529,250.0,VBG,5.521460917862246
ghost,9.46115,-17.430058,318.0,NNP,5.762051382780177
gift,24.46411,-29.509933,193.0,NN,5.262690188904886
gifts,1.5344739,-31.1667,113.0,NNS,4.727387818712341
girl,36.495567,-30.682816,1067.0,NN,6.9726062513017535
girls,-6.7959185,-26.01712,272.0,NNS,5.605802066295998
given,17.509596,47.229843,595.0,VBN,6.38856140554563
gives,3.383634,30.611328,100.0,VBZ,4.605170185988092
giving,2.9402115,-9.363278,193.0,VBG,5.262690188904886
glad,26.749592,14.507008,347.0,JJ,5.849324779946859
glance,-28.33699,-18.585758,180.0,NN,5.19295685089021
glass,-46.0023,12.954449,232.0,NN,5.44673737166631
glittering,-39.174225,-4.053351,69.0,VBG,4.23410650459726
gloom,-38.30122,12.131191,110.0,NN,4.700480365792417
gloomy,-50.490677,-9.420634,112.0,JJ,4.718498871295094
glorious,-5.6301775,-43.42931,105.0,JJ,4.653960350157523
glory,2.5939794,-39.835575,172.0,NN,5.147494476813453
god,18.84313,-16.36798,672.0,NN,6.51025834052315
goddess,-17.178043,-20.782133,170.0,NN,5.135798437050262
godlike,-9.11823,-47.68814,75.0,NN,4.31748811353631
gods,-0.94914895,-45.946716,1297.0,NNS,7.167809184316444
goes,-6.3602734,53.16405,164.0,VBZ,5.099866427824199
going,19.459896,26.054516,1206.0,VBG,7.095064377287131
gold,-58.772667,2.824555,957.0,NN,6.863803391452954
golden,-58.10746,4.57218,454.0,JJ,6.118097198041348
gone,16.913853,49.434605,1123.0,VBN,7.023758954738443
good,22.39348,-8.261351,2498.0,JJ,7.823245690685523
gore,-39.244427,-9.318049,92.0,NN,4.5217885770490405
got,6.301714,46.522663,1273.0,VBD,7.149131598557407
grace,4.5457945,-36.057804,691.0,NNP,6.53813982376767
grass,-47.37132,11.530115,249.0,NN,5.517452896464707
grave,-18.139503,-10.163255,188.0,NN,5.236441962829949
great,-7.9146056,-52.561264,2530.0,JJ,7.835974581721566
greater,37.121803,-15.07433,113.0,JJR,4.727387818712341
grecian,-44.78187,-17.804789,150.0,JJ,5.0106352940962555
green,-54.624466,7.2665157,741.0,JJ,6.608000625296087
grew,7.619375,53.39715,418.0,VBD,6.035481432524756
grey,-54.785095,7.2346425,792.0,NN,6.674561391814426
grief,9.6938925,-32.351326,238.0,NN,5.472270673671475
grim,-28.6346,-3.8190653,105.0,JJ,4.653960350157523
ground,-48.076267,17.369177,879.0,NN,6.778784897685177
grow,62.893692,-10.567774,209.0,VB,5.342334251964811
growing,-1.7101688,7.4341636,201.0,VBG,5.303304908059076
grown,0.621736,10.323265,285.0,VBN,5.652489180268651
guard,3.63118,-23.099352,349.0,NN,5.855071922202427
guess,51.62891,10.683928,115.0,VB,4.74493212836325
guessed,22.131567,38.21942,60.0,VBD,4.0943445622221
guest,16.041668,-29.329021,95.0,NN,4.553876891600541
guests,-15.438016,-28.411322,134.0,NNS,4.897839799950911
guide,52.749355,-8.170493,88.0,NN,4.477336814478207
ha,5.90704,2.768918,115.0,NN,4.74493212836325
hair,-33.038967,-17.36717,981.0,NN,6.8885724595653635
half,-30.663984,-37.541615,1446.0,NN,7.27655640271871
hall,-42.40268,15.015434,600.0,NN,6.396929655216146
halted,-1.4350197,45.530174,68.0,VBD,4.219507705176107
hand,-36.94293,-23.46984,3070.0,NN,8.029432840581244
handed,-10.752363,40.56127,170.0,VBD,5.135798437050262
handkerchief,-27.285591,-11.346483,81.0,NN,4.394449154672439
hands,-32.595314,-26.515312,1535.0,NNS,7.336285660021297
handsome,16.474646,7.585762,170.0,JJ,5.135798437050262
hanging,-30.13698,11.037923,111.0,VBG,4.709530201312334
happened,21.775084,48.22464,321.0,VBD,5.771441123130016
happiness,18.585995,-34.001297,80.0,NN,4.382026634673881
happy,18.144972,12.601284,261.0,JJ,5.564520407322694
hard,16.805988,11.615227,1016.0,JJ,6.923628628138427
hardly,33.87394,9.923556,265.0,RB,5.579729825986222
harm,38.01629,-8.111032,183.0,NN,5.209486152841421
haste,40.094387,4.4287395,154.0,NN,5.0369526024136295
hastily,-12.430245,31.675844,91.0,RB,4.51085950651685
hat,-35.95413,-21.391117,196.0,NN,5.278114659230517
hate,53.502487,7.9539704,199.0,VBP,5.293304824724492
hated,19.955082,36.98203,139.0,VBD,4.9344739331306915
haughty,-0.8994941,-31.548046,57.0,NN,4.04305126783455
having,48.521736,27.51668,634.0,VBG,6.452048954437226
head,-35.05814,-21.836952,2365.0,NN,7.768533300926033
heads,-19.257849,-27.592373,270.0,NNS,5.598421958998375
health,13.031066,-24.832836,86.0,NN,4.454347296253507
heaps,-45.934765,-4.775592,81.0,NNS,4.394449154672439
hear,57.00661,9.43551,1337.0,VB,7.198183577101943
heard,13.714467,43.467915,1844.0,VBD,7.519692404116539
hearing,4.4804926,-11.870544,121.0,VBG,4.795790545596741
heart,20.50114,-41.544262,1201.0,NN,7.0909098220799835
hearth,-39.24259,14.554129,160.0,NN,5.075173815233827
hearts,11.151429,-42.461185,169.0,NN,5.1298987149230735
heaven,23.012606,-32.573513,502.0,NN,6.218600119691729
heavenly,-10.449073,-45.766922,86.0,RB,4.454347296253507
heavens,-7.6212993,-42.479416,112.0,NN,4.718498871295094
heavy,-58.58163,6.381489,563.0,JJ,6.333279628139691
height,-24.752066,-15.951822,96.0,NN,4.564348191467836
held,-11.54336,48.647118,646.0,VBD,6.470799503782602
hell,39.299225,42.48084,365.0,NN,5.8998973535824915
help,57.040424,3.4402382,766.0,VB,6.641182169740591
hero,-34.432964,-9.521305,176.0,NN,5.170483995038151
heroes,-7.3125625,-35.554478,169.0,NNS,5.1298987149230735
hes,43.264015,26.521189,721.0,NN,6.580639137284949
hidden,-23.993374,25.197412,209.0,VBN,5.342334251964811
hide,-18.646856,16.825617,200.0,VB,5.298317366548036
high,-54.732254,5.5255957,1174.0,JJ,7.068172000388042
hill,-40.76497,16.510826,347.0,NN,5.849324779946859
hills,-51.71496,1.2655752,241.0,NNS,5.484796933490655
history,12.835293,-18.478027,98.0,NN,4.584967478670572
hit,9.023955,39.986614,163.0,VBD,5.093750200806762
hobbit,35.118866,-27.040438,79.0,NN,4.3694478524670215
hobbits,-9.984352,-26.106337,247.0,NNS,5.5093883366279774
hold,55.66207,-9.992053,585.0,VB,6.371611847231857
holding,-20.212038,19.279104,197.0,VBG,5.2832037287379885
hole,-18.27569,-1.1613029,122.0,NN,4.804021044733257
hollow,-41.56619,0.21591273,168.0,NN,5.123963979403259
home,-11.85668,16.741516,1028.0,NN,6.93537044601511
honour,18.73762,-32.019363,119.0,NN,4.77912349311153
honours,-4.848056,-36.29608,76.0,NN,4.330733340286331
hook,-5.806645,-15.277141,331.0,NNP,5.802118375377063
hope,48.37073,12.595262,782.0,NN,6.661854740545311
hoped,22.502457,36.61042,184.0,VBD,5.214935757608986
hopes,15.010285,-40.83751,121.0,NNS,4.795790545596741
horror,-15.806721,-12.867223,107.0,NN,4.672828834461906
horse,-28.488768,-11.360596,922.0,NN,6.826545223556594
horses,-19.52505,-27.00914,603.0,NNS,6.401917196727186
host,-5.143069,-37.943905,309.0,NN,5.733341276897746
hostile,-15.599381,-42.03459,69.0,JJ,4.23410650459726
hosts,-11.16968,-38.450294,76.0,NNS,4.330733340286331
hot,-27.859154,3.3643572,563.0,JJ,6.333279628139691
hour,-37.50852,-34.59719,494.0,NN,6.202535517187923
hours,-40.242752,-47.00844,274.0,NNS,5.6131281063880705
house,-15.609694,-2.9045963,1639.0,NN,7.40184157874383
houses,-12.129476,5.3648596,145.0,NNS,4.976733742420574
huge,-40.546204,-2.3101883,305.0,JJ,5.720311776607412
human,-7.7996163,-50.397644,179.0,JJ,5.187385805840755
humour,32.417664,-23.37724,56.0,NN,4.02535169073515
hung,-12.137325,43.48953,319.0,NN,5.765191102784844
hungry,11.630263,11.4288845,162.0,JJ,5.087596335232384
hurried,-6.0386906,49.066216,148.0,VBD,4.997212273764115
hurry,2.3448422,-15.830437,94.0,NN,4.543294782270004
hurt,52.891937,6.48027,328.0,VB,5.793013608384144
husband,19.5833,-38.61702,295.0,NN,5.68697535633982
hush,8.551792,2.1569293,89.0,NN,4.48863636973214
idea,18.803047,-19.933603,193.0,NN,5.262690188904886
ill,27.896063,11.855046,1520.0,NNP,7.326465613840322
illustration,-25.645119,-34.874107,99.0,JJ,4.59511985013459
im,42.066257,26.565708,1013.0,NNP,6.920671504248683
immediately,-15.077315,29.807005,139.0,RB,4.9344739331306915
immortal,-10.834038,-44.499,132.0,JJ,4.882801922586371
important,22.956667,-3.1987576,94.0,JJ,4.543294782270004
impossible,25.478075,17.751572,84.0,JJ,4.430816798843313
inquired,31.599821,34.03913,182.0,VBD,5.204006687076795
inside,-32.61987,37.259083,496.0,IN,6.206575926724928
instant,-36.842598,-32.936012,273.0,NN,5.60947179518496
instantly,4.983842,16.779026,74.0,RB,4.30406509320417
instead,-11.86861,-20.866304,352.0,RB,5.863631175598097
interrupted,25.336588,32.517303,86.0,VBD,4.454347296253507
iron,-28.818787,-8.770446,618.0,NN,6.42648845745769
island,-16.39544,0.7630426,214.0,NN,5.365976015021851
isnt,37.260223,29.67304,166.0,NN,5.111987788356544
jane,38.97874,17.48047,402.0,NNP,5.996452088619021
javelin,-32.40516,-10.3372345,89.0,NN,4.48863636973214
join,56.82621,-1.4692575,214.0,VB,5.365976015021851
journey,6.700633,-23.083607,203.0,NN,5.313205979041787
joy,1.1044034,-29.297695,227.0,NN,5.424950017481403
just,19.929993,15.18322,1557.0,RB,7.350516171833998
justice,12.726368,-10.579598,179.0,NN,5.187385805840755
keen,-26.937208,-0.95123327,60.0,JJ,4.0943445622221
keeping,-21.223114,14.783204,144.0,VBG,4.969813299576001
kept,9.982936,44.575424,567.0,VBD,6.340359303727752
key,-22.5338,-3.7366524,97.0,NN,4.574710978503383
kill,58.03822,1.3562366,528.0,VB,6.269096283706261
killed,19.930605,46.286106,524.0,VBD,6.261491684321042
kind,20.492804,-14.768322,531.0,NN,6.274762021241939
king,-4.6056876,-41.6243,2015.0,NN,7.608374474380783
kings,-7.1001062,-42.530445,1040.0,NNP,6.946975992135418
kiss,42.946743,-0.61727387,225.0,NN,5.41610040220442
kissed,1.8335541,36.802322,186.0,VBD,5.225746673713202
kitchen,-40.29276,21.520329,247.0,NN,5.5093883366279774
knee,-30.14074,-20.130297,225.0,NN,5.41610040220442
knees,-33.4329,-22.528479,303.0,NN,5.713732805509369
knew,24.512962,40.97099,1577.0,VBD,7.3632795869630385
know,53.23981,13.307244,3263.0,VBP,8.09040229659332
knowing,45.65614,14.688656,150.0,VBG,5.0106352940962555
known,21.567732,46.663914,493.0,VBN,6.20050917404269
knows,31.070614,37.72293,303.0,VBZ,5.713732805509369
labour,1.9225786,-20.487223,56.0,NN,4.02535169073515
labours,-3.0564814,-36.40386,51.0,NN,3.9318256327243257
lad,30.711573,-32.32897,177.0,NN,5.176149732573829
ladies,-7.4681067,-27.072943,180.0,NNS,5.19295685089021
lady,37.47944,-30.209476,1798.0,NN,7.494430215031565
lagoon,-15.014794,0.9625102,65.0,NN,4.174387269895637
laid,-11.84575,47.621754,472.0,VBD,6.156978985585555
lance,-30.842997,-12.179376,205.0,NN,5.3230099791384085
land,-55.10737,-1.4283789,493.0,NN,6.20050917404269
lands,-50.17928,0.058400843,236.0,NNS,5.4638318050256105
language,14.474522,-25.330826,75.0,NN,4.31748811353631
large,-59.82602,9.962352,497.0,JJ,6.208590026096629
late,15.648354,12.836027,421.0,JJ,6.042632833682381
later,7.866489,-6.0954256,262.0,RB,5.568344503761097
laugh,-2.9182625,-16.76085,271.0,NN,5.602118820879701
laughed,2.4775455,51.33569,521.0,VBD,6.255750041753367
laughing,3.7002122,16.67703,198.0,VBG,5.288267030694535
laughter,-10.849444,-4.7374578,199.0,NN,5.293304824724492
law,32.07077,-24.641787,103.0,NN,4.634728988229636
lay,-10.409911,54.096947,837.0,VBD,6.729824070489475
lead,58.861576,-2.5444634,211.0,VB,5.351858133476067
leading,-24.699713,16.792109,111.0,VBG,4.709530201312334
leaning,-14.645282,43.346363,103.0,VBG,4.634728988229636
learn,51.520706,3.0648446,206.0,VB,5.327876168789581
learned,18.707155,40.37171,179.0,VBD,5.187385805840755
leave,60.253693,1.5578561,983.0,VB,6.890609120147166
leaves,-53.180836,7.1755896,332.0,NNS,5.805134968916488
leaving,-24.298138,18.361368,238.0,VBG,5.472270673671475
led,5.007873,44.136204,516.0,VBD,6.246106765481563
left,5.757606,43.724163,1797.0,VBD,7.493873886783559
legs,-29.419674,-24.034365,426.0,NN,6.054439346269371
length,-7.5996785,14.896201,277.0,NN,5.6240175061873385
lest,48.754135,-0.34461093,101.0,JJS,4.61512051684126
let,42.025574,41.011997,2072.0,VB,7.6362696033793735
letter,-20.27719,-5.469078,268.0,NN,5.5909869805108565
level,-40.770863,1.0065707,77.0,NN,4.343805421853684
lie,66.92077,-5.505414,392.0,VB,5.971261839790462
lies,-19.559208,47.08249,284.0,VBZ,5.648974238161206
life,19.492994,-28.683844,1053.0,NN,6.959398512133975
lifted,-13.1587925,47.695244,354.0,VBD,5.869296913133774
light,-50.26324,12.049977,1235.0,NN,7.118826249062078
lights,-49.866577,4.4364,109.0,NNS,4.6913478822291435
like,25.712442,-8.394166,4000.0,IN,8.294049640102028
liked,29.339415,39.93026,346.0,VBD,5.846438775057725
likely,26.781199,17.025787,219.0,JJ,5.389071729816501
limbs,-35.879536,-15.953902,128.0,NNS,4.852030263919617
line,-45.262062,-12.2542715,293.0,NN,5.680172609017068
lips,-32.640736,-23.082062,383.0,NN,5.948034989180646
listen,58.963406,4.4098115,262.0,VB,5.568344503761097
listened,1.609384,49.348923,188.0,VBD,5.236441962829949
listening,-1.8017884,41.25199,192.0,VBG,5.2574953720277815
lit,-12.004469,38.675602,129.0,VBD,4.859812404361672
little,-21.195517,5.2492366,2657.0,JJ,7.884952945759814
live,68.15331,1.0840517,458.0,VB,6.126869184114185
lived,11.531328,48.2984,281.0,VBD,5.638354669333745
lives,-13.449471,-30.517178,202.0,NNS,5.308267697401205
living,17.971159,-12.071125,301.0,NN,5.707110264748875
locked,-11.448807,39.031834,102.0,VBN,4.624972813284271
lofty,-39.436794,-5.6026263,82.0,JJ,4.406719247264253
lonely,-3.02206,5.682806,108.0,JJ,4.68213122712422
long,-19.721792,6.5346894,2910.0,JJ,7.975908360165538
longer,36.314724,-13.2532425,464.0,RBR,6.139884552226255
look,63.88799,-11.646151,1905.0,NN,7.552237287560802
looked,0.33249414,52.600037,2142.0,VBD,7.669495251007694
looking,0.1113434,53.519157,945.0,VBG,6.851184927493743
looks,16.277538,36.999687,207.0,VBZ,5.332718793265369
lord,-3.5634968,-39.024582,4526.0,NNP,8.417593826193484
lose,49.864685,1.6495274,156.0,VB,5.049856007249537
